x	y	objectid	rowid_	holiday	violation_code	violation_description	location	rp_plate_state	body_style	address_id	streetsegid	xcoord	ycoord	filename	ticket_issue_datetime
-77.0606346932	38.9066194864	11296417	11619314	False	P170	FAILURE TO DISPLAY CURRENT TAGS	3038 FRONT N ST NW SOUTH SIDE	MD	4D	272055	4380.0	394741	137641	Parking_Violations_in_November_2009.csv	2009-11-25T17:28:00.000Z
-77.0514097567	38.904506947	12766050	9680700	False	P039	PARK AT EXPIRED METER	1200 24TH ST NW BLOCK WEST SIDE	DC		814549	12541.0	395541	137406	Parking_Violations_in_March_2012.csv	2012-03-01T10:12:00.000Z
-76.9807633303	38.8940489594	2540132	14081059	False	P172	FAILURE TO SECURE DC TAGS	300 BLOCK 17TH ST NE WEST SIDE	MD	4D	801617	1374.0	401669	136244	Parking_Violations_in_November_2015.csv	2015-11-24T22:41:00.000Z
-76.9926490476	38.8829880228	1477467	874229	False	P012	DISOBEYING OFFICIAL SIGN	500 BLOCK 10TH ST SE WEST SIDE	VA	UT	805058	4357.0	400638	135016	Parking_Violations_in_October_2014.csv	2014-10-24T18:44:00.000Z
-77.0209095188	38.8832476252	4454432	1914986	False	P039	PARK AT EXPIRED METER	600 BLOCK E ST SW NORTH SIDE	MD	VA	808818	7549.0	398186	135045	Parking_Violations_in_February_2014.csv	2014-02-01T12:59:00.000Z
-77.0224237492	38.8972193357	4973832	738672	False	P020	PARK WITHIN 10 FEET OF A FIRE HYDRANT	700 BLOCK F ST NW SOUTH SIDE	VA	UT	803360	2846.0	398055	136596	Parking_Violations_in_February_2015.csv	2015-02-20T22:10:00.000Z
-77.0398123043	38.9056645441	11542799	2050654	False	P039	PARK AT EXPIRED METER	1800 BLOCK M ST NW SOUTH SIDE	MD	UT	800219	184.0	396547	137534	Parking_Violations_in_December_2013.csv	2013-12-28T15:29:00.000Z
-77.0307933666	38.8983164496	8414004	8904758	False	P281	FAIL TO DISPLAY A MULTISPACE METER RECEIPT	1300 G ST NW BLOCK SOUTH SIDE	MD		810322	8841.0	397329	136718	Parking_Violations_in_July_2014.csv	2014-07-08T12:06:00.000Z
-77.0441888229	38.8983301672	11825017	12015082	False	P003	RESIDENTIAL PERMIT PKING BEYOND LIMIT W/O PERMIT	2000 BLOCK G ST NW SOUTH SIDE	MD	4D	800978	822.0	396167	136720	Parking_Violations_in_July_2009.csv	2009-07-22T11:43:00.000Z
-77.0240337849	38.8857963971	7540843	5172459	False	P039	PARK AT EXPIRED METER	0200 BLOCK 9TH ST SW WEST SIDE	DC	UT	812452	10697.0	397915	135328	Parking_Violations_in_March_2012.csv	2012-03-05T08:52:00.000Z
-77.0307886509	38.9140990813	13330294	36953	False	P012	DISOBEYING OFFICIAL SIGN	1400 BLOCK S ST NW NORTH SIDE	MD	UT	804374	3776.0	397330	138470	Parking_Violations_in_June_2015.csv	2015-06-18T20:55:00.000Z
-77.0234501272	38.8984622884	6781291	2595388	False	P055	NO PARKING ANYTIME	800 BLOCK G ST NW NORTH SIDE	MD		803164	2583.0	397966	136734	Parking_Violations_in_July_2013.csv	2013-07-16T09:18:00.000Z
-77.0245163108	38.9483321392	7808045	13189189	False	P173	NO PARKING STREET CLEANING	943 DECATUR ST NW	DC		803231	2682.0	397875	142270	Parking_Violations_in_October_2010.csv	2010-10-04T12:47:00.000Z
-77.0805605771	38.9503788557	7707148	13285033	False	P039	PARK AT EXPIRED METER	4700 BLOCK WISCONSIN AVE NW EAST S*	MD	4D	809308	7966.0	393017	142500	Parking_Violations_in_July_2015.csv	2015-07-08T21:29:00.000Z
-76.9911193163	38.9502711528	1181526	1838650	False	P050	PARKED WITHIN 25 FEET OF A STOP SIGN	1200 BLOCK EMERSON ST NE SOUTH SIDE	DC	4D	809978	8533.0	400770	142485	Parking_Violations_in_February_2014.csv	2014-02-20T03:34:00.000Z
-77.0816023951	38.9232451258	13150165	4314359	False	P199	PARK IN A DESIGNATED ENTRANCE	4114 FRONT DAVIS PL NW SOUTH SIDE	DC	4D	274864	4835.0	392924	139488	Parking_Violations_in_June_2012.csv	2012-06-20T09:51:00.000Z
-77.0025031437	38.8784119646	4576705	4177280	False	P014	EMERGENCY NO PARKING	200 BLOCK K ST SE SOUTH SIDE	DC	4D	809745	8323.0	399783	134508	Parking_Violations_in_July_2012.csv	2012-07-05T18:11:00.000Z
-77.0310939577	38.926746692	9257481	8423520	False	P012	DISOBEYING OFFICIAL SIGN	1300 BLOCK HARVARD ST NW NORTH SIDE	MD	4D	806661	5713.0	397304	139874	Parking_Violations_in_March_2010.csv	2010-03-23T17:14:00.000Z
-77.03239808	38.9034507805	9278967	11457422	False	P057	NO PARKING SPECIFIC HOURS	1400 L ST NW	MD	TR	240266	6649.0	397190	137288	Parking_Violations_in_May_2009.csv	2009-05-01T10:51:00.000Z
-77.0329756788	38.9308990085	3843921	5031542	False	P199	PARK IN A DESIGNATED ENTRANCE	3322 FRONT 14TH ST NW WEST SIDE	FL	4D	284634	9543.0	397141	140335	Parking_Violations_in_March_2012.csv	2012-03-26T20:41:00.000Z
-77.0234843018	38.8972191273	12163186	14083944	False	P170	FAILURE TO DISPLAY CURRENT TAGS	BLOCK OF 900 F ST NW NORTH SIDE	VA	2D	800849	632.0	397963	136596	Parking_Violations_in_November_2015.csv	2015-11-24T19:33:00.000Z
-76.9872795977	38.8750872004	3882400	10227569	False	P111	EXPIRED INSPECTION REJECTION STICKER	1200 BLOCK WATER ST, SE NORTH SIDE	VA	4D	815235	13146.0	401104	134139	Parking_Violations_in_October_2009.csv	2009-10-05T13:04:00.000Z
-76.9892810302	38.900211773	9323088	3135549	False	P281	FAIL TO DISPLAY A MULTISPACE METER RECEIPT	1200 BLOCK H ST NE SOUTH SIDE	VA	4D	800027	26.0	400930	136928	Parking_Violations_in_March_2013.csv	2013-03-19T20:25:00.000Z
-77.0347874929	38.9095217216	12019261	9005074	False	P012	DISOBEYING OFFICIAL SIGN	1500 P ST NW BLOCK SOUTH SIDE	MD		304943	1579.0	396983	137962	Parking_Violations_in_January_2014.csv	2014-01-05T15:24:00.000Z
-77.0307951867	38.9025323617	10000653	8563409	False	P269	NO STANDING ANYTIME	1400 BLOCK K ST NW SOUTH SIDE	MD	4D	804051	3438.0	397329	137186	Parking_Violations_in_February_2010.csv	2010-02-26T02:00:00.000Z
-77.0074728188	38.9025271735	13101181	11958243	False	P014	EMERGENCY NO PARKING	0000 BLOCK K ST NE NORTH SIDE	MD	4D	808361	7159.0	399352	137185	Parking_Violations_in_August_2009.csv	2009-08-03T13:38:00.000Z
-77.0399582564	38.898655992	4968216	12069262	False	P001	PARK ABREAST OF ANOTHER VEHICLE	1700 FRONT PENNSYLVANIA AV NW SOUTH	MD	VA	218408	12067.0	396534	136756	Parking_Violations_in_July_2009.csv	2009-07-14T11:14:00.000Z
-77.0834371667	38.9144066553	3430860	6245981	False	P003	RESIDENTIAL PERMIT PKING BEYOND LIMIT W/O PERMIT	1700 BLOCK T ST NW NORTH SIDE	NJ	4D	802108	1760.0	392764	138507	Parking_Violations_in_August_2011.csv	2011-08-18T10:33:00.000Z
-77.0108493375	38.8935725953	6098627	10105044	False	P039	PARK AT EXPIRED METER	UNIT BLOCK C ST NW NORTH SIDE	VA	PU	803919	3209.0	399059	136191	Parking_Violations_in_December_2009.csv	2009-12-03T08:11:00.000Z
-77.0442293497	38.9079150429	10826666	5622244	False	P039	PARK AT EXPIRED METER	1900 BLOCK SUNDERLAND PL NW NORTH S	DC	4D	804957	4276.0	396164	137784	Parking_Violations_in_February_2012.csv	2012-01-07T18:10:00.000Z
-77.0372065563	38.9053411023	8262321	2856202	False	P039	PARK AT EXPIRED METER	1600 M ST NW NORTH SIDE	VA	4D	302627	8343.0	396773	137498	Parking_Violations_in_May_2013.csv	2013-05-20T21:19:00.000Z
-77.0620054381	38.9051954472	4126999	455762	False	P271	NO STOPPING ANYTIME	3200 BLOCK M ST NW SOUTH SIDE	VA	4D	809180	7858.0	394622	137483	Parking_Violations_in_February_2015.csv	2015-02-27T18:19:00.000Z
-77.046656211	38.8989597932	1713719	2288667	False	P270	NO STOPPING OR STANDING ANYTIME	800BLOCK 21ST ST NW WEST SIDE	IL		802853	2340.0	395953	136790	Parking_Violations_in_October_2013.csv	2013-10-02T11:16:00.000Z
-76.9305819193	38.8856521254	1067923	734155	False	P172	FAILURE TO SECURE DC TAGS	300 BLOCK 50TH ST SE WEST SIDE	MD	4D	802332	2615.0	406023	135314	Parking_Violations_in_December_2014.csv	2014-12-03T03:19:00.000Z
-77.0448863709	38.9076625586	11103664	22161	False	P007	PARK IN A BUS ZONE	1400 BLOCK 20TH ST NW EAST SIDE	DC	TK	803999	3400.0	396107	137756	Parking_Violations_in_June_2015.csv	2015-06-25T11:46:00.000Z
-77.0249968735	38.904173267	5667699	8821406	False	P007	PARK IN A BUS ZONE	900 L ST NW BLOCK SOUTH SIDE	MD		804086	3521.0	397832	137368	Parking_Violations_in_September_2014.csv	2014-09-28T15:53:00.000Z
-77.0374989979	38.9133584366	6809483	6329443	False	P055	NO PARKING ANYTIME	1700 BLOCK RIGGS PL NW SOUTH SIDE	PA	4D	802851	2338.0	396748	138388	Parking_Violations_in_August_2011.csv	2011-08-05T18:54:00.000Z
-76.9829311936	38.8909414077	6140755	1558260	False	P012	DISOBEYING OFFICIAL SIGN	1600 BLOCK A ST NE NORTH SIDE	MD	4D	811574	9933.0	401481	135899	Parking_Violations_in_May_2014.csv	2014-05-29T20:14:00.000Z
-77.019427242	38.8998142811	9691752	9835388	False	P281	FAIL TO DISPLAY A MULTISPACE METER RECEIPT	0600 H ST NW BLOCK NORTH SIDE	VA		800244	204.0	398315	136884	Parking_Violations_in_December_2011.csv	2011-12-15T18:51:00.000Z
-77.0318009327	38.9345747232	11027576	4115451	False	P055	NO PARKING ANYTIME	1400 BLOCK OTIS PL NW SOUTH SIDE	DC	4D	808605	7369.0	397243	140743	Parking_Violations_in_July_2012.csv	2012-07-24T08:25:00.000Z
-77.0434654949	38.9031409029	4233077	519747	False	P002	STAND OR PARK IN ALLEY	REAR OF 1100 BLOCK 19TH ST NW EAST	WV	TK	814327	12343.0	396230	137254	Parking_Violations_in_April_2015.csv	2015-03-04T09:17:00.000Z
-77.0400147782	38.91721317	12576922	12888336	False	P012	DISOBEYING OFFICIAL SIGN	1745 U ST NW	MD	2D	241357	7004.0	396530	138816	Parking_Violations_in_December_2014.csv	2014-12-19T18:00:00.000Z
-76.9917717832	38.8945276969	6775174	1716243	False	P170	FAILURE TO DISPLAY CURRENT TAGS	FRONT OF 334 11TH ST NE WEST SIDE	VA	UT	35997	6010.0	400714	136297	Parking_Violations_in_April_2014.csv	2014-04-11T11:01:00.000Z
-77.0333898015	38.9039819942	4752830	13580542	False	P047	PARK ON SIDEWALK OR AREA RESERVED FOR PEDESTRIANS	1100 VERMONT AVE NW WEST SIDE	DC	MC	240250	2222.0	397104	137347	Parking_Violations_in_August_2015.csv	2015-08-14T12:22:00.000Z
-77.0399582564	38.898655992	9267900	9920912	False	P039	PARK AT EXPIRED METER	1700 PENNSYLVANIA AVE NW BLOCK SOU*	VA		218408	12067.0	396534	136756	Parking_Violations_in_August_2011.csv	2011-08-11T10:25:00.000Z
-77.046656211	38.8989597932	7094744	2050158	False	P076		800 BLOCK 21ST ST NW EAST SIDE	MD	PU	802853	2340.0	395953	136790	Parking_Violations_in_December_2013.csv	2013-12-06T02:42:00.000Z
-77.0302770117	38.9311339549	704436	8631469	False	P031	UNAUTHORIZED VEHICLE IN LOADING ZONE	1300 BLOCK PARK RD NW NORTH SIDE	DC	4D	802061	1660.0	397375	140361	Parking_Violations_in_March_2010.csv	2010-03-02T13:27:00.000Z
-77.040612443	38.893548022	4196734	9830286	False	P039	PARK AT EXPIRED METER	1700 C ST NW BLOCK SOUTH SIDE	MD		805730	4915.0	396477	136189	Parking_Violations_in_October_2011.csv	2011-10-28T10:38:00.000Z
-77.0182120533	38.8812842483	4220486	12342078	False	P003	RESIDENTIAL PERMIT PKING BEYOND LIMIT W/O PERMIT	500 BLOCK G ST SW SOUTH SIDE	FL	UT	801914	2443.0	398420	134827	Parking_Violations_in_April_2009.csv	2009-04-15T10:44:00.000Z
-77.0151735599	38.9008058306	1324900	6850327	False	P039	PARK AT EXPIRED METER	0900 BLOCK 3RD ST NW WEST SIDE	VA	2D	800400	335.0	398684	136994	Parking_Violations_in_March_2011.csv	2011-03-26T12:35:00.000Z
-77.0216603982	38.926883946	2119947	162633	False	P039	PARK AT EXPIRED METER	700 BLOCK GRESHAM PL NW SOUTH SIDE	MD	4D	808917	7637.0	398122	139889	Parking_Violations_in_May_2015.csv	2015-05-29T15:53:00.000Z
-77.0284992057	38.8980557893	9368677	9198313	False	P039	PARK AT EXPIRED METER	1200 G ST NW BLOCK SOUTH SIDE	VA		278917	10322.0	397528	136689	Parking_Violations_in_August_2013.csv	2013-08-01T19:34:00.000Z
-77.0013049735	38.9002122573	7112987	4542300	False	P001	PARK ABREAST OF ANOTHER VEHICLE	400 BLOCK H ST NE NORTH SIDE	DC	VA	804571	3943.0	399887	136928	Parking_Violations_in_May_2012.csv	2012-05-04T10:35:00.000Z
-77.0219167277	38.8978680342	912698	8278004	False	P281	FAIL TO DISPLAY A MULTISPACE METER RECEIPT	700 BLOCK 7TH ST NW EAST SIDE	VA	4D	803715	3324.0	398099	136668	Parking_Violations_in_April_2010.csv	2010-04-26T15:53:00.000Z
-77.0288476797	38.9045777554	13354515	3322386	False	P159	NO STOPPING OR STANDING IN AM RUSH HOUR ZONE	1300 BLOCK MASSACHUSETTS AV NW SOUT	DC	4D	809146	7830.0	397498	137413	Parking_Violations_in_April_2013.csv	2013-04-08T07:40:00.000Z
-77.0000483944	38.897338597	5677202	10138214	False	P003	RESIDENTIAL PERMIT PKING BEYOND LIMIT W/O PERMIT	500 BLOCK F ST, NE NORTH SIDE	MD	TK	811020	9452.0	399996	136609	Parking_Violations_in_November_2009.csv	2009-11-17T11:46:00.000Z
-77.0398125507	38.9061059532	6660528	454980	False	P057	NO PARKING SPECIFIC HOURS	1700 BLOCK RHODE ISLAND AVE NW NORT	VA	4D	804685	4038.0	396547	137583	Parking_Violations_in_April_2015.csv	2015-03-15T00:32:00.000Z
-77.0175587767	38.8961481728	12277336	1008160	False	P057	NO PARKING SPECIFIC HOURS	500 BLOCK E ST NW NORTH SIDE	DC	PU	811975	10275.0	398477	136477	Parking_Violations_in_October_2014.csv	2014-10-07T11:45:00.000Z
-77.0706864981	38.9514211949	7564743	8323021	False	P024	PARK LESS THAN 25 FEET FROM AN INTERSECTION	3700 BLOCK CUMBERLAND ST NW NORTH S	DC	4D	803719	3328.0	393873	142615	Parking_Violations_in_April_2010.csv	2010-04-28T08:15:00.000Z
-77.0249858622	38.9056506392	12052887	13543246	False	P007	PARK IN A BUS ZONE	1000 BLOCK M ST NW SOUTH SIDE	GA	2D	802453	2165.0	397833	137532	Parking_Violations_in_August_2015.csv	2015-08-06T00:03:00.000Z
-77.044208021	38.8921053769	3269303	12851079	False	P322	PARK OVERTIME IN TIMED ZONE	1900 CONSTITUTION AV NW	MD	4D	801696	1411.0	396165	136029	Parking_Violations_in_October_2014.csv	2014-10-27T12:46:00.000Z
-77.0644289271	38.9078425913	5425265	4675077	False	P046	PARK IN SCHOOL ZONE	3200 BLOCK O ST NW NORTH SIDE	DC	SW	801865	1721.0	394412	137777	Parking_Violations_in_April_2012.csv	2012-04-24T11:47:00.000Z
-77.0058916436	38.8812675031	11310451	13533137	False	P386	RELOCATE TOW FEE	500 NEW JERSEY AVE SE WEST SIDE	DC	UT	802796	2290.0	399489	134825	Parking_Violations_in_August_2015.csv	2015-08-05T19:03:00.000Z
-77.0334239954	38.9031442074	5325546	5481511	False	P039	PARK AT EXPIRED METER	1000 BLOCK VERMONT AV NW WEST SIDE	MD	2D	807502	6436.0	397101	137254	Parking_Violations_in_February_2012.csv	2012-01-30T19:23:00.000Z
-77.0436079919	38.9099331462	1907019	14011422	False	P031	UNAUTHORIZED VEHICLE IN LOADING ZONE	BLOCK OF 1300 CONNECTICUT AVE NW E*	VA	SU	800193	164.0	396218	138008	Parking_Violations_in_November_2015.csv	2015-11-09T07:24:00.000Z
-77.0385092717	38.9052145632	8721719	7723287	False	P259	NO STOPPING OR STANDING IN PM RUSH HOUR ZONE	1200 BLOCK 17TH ST NW EAST SIDE	MD	UT	814064	12117.0	396660	137484	Parking_Violations_in_September_2010.csv	2010-09-28T16:06:00.000Z
-77.0488457771	38.8978508694	3446190	8289781	False	P037	PARK OVERTIME AT A METER	0700 BLOCK 22ND ST NW EAST SIDE	DP	4D	806478	5567.0	395763	136667	Parking_Violations_in_April_2010.csv	2010-04-28T19:42:00.000Z
-77.0090634318	38.8998966202	3916084	481000	False	P039	PARK AT EXPIRED METER	800 BLOCK NORTH CAPITOL ST NW WEST	MD	4D	813267	11407.0	399214	136893	Parking_Violations_in_April_2015.csv	2015-03-11T12:07:00.000Z
-77.040570766	38.9013402725	10391505	4127062	False	P039	PARK AT EXPIRED METER	1800 BLOCK EYE ST NW NORTH SIDE	DC	4D	805922	5073.0	396481	137054	Parking_Violations_in_July_2012.csv	2012-07-16T11:46:00.000Z
-77.0405956346	38.9247799641	44985	5139472	False	P039	PARK AT EXPIRED METER	2700 BLOCK ONTARIO RD NW EAST SIDE	MD	4D	808031	6880.0	396480	139656	Parking_Violations_in_March_2012.csv	2012-03-09T11:50:00.000Z
-77.0851881897	38.932358985	9131750	5862901	False	P055	NO PARKING ANYTIME	3200 BLOCK NEW MEXICO AV NW WEST SI	LA	TK	814758	12726.0	392614	140500	Parking_Violations_in_November_2011.csv	2011-11-30T11:05:00.000Z
-77.0501385105	38.9001474543	9794865	9400149	False	P012	DISOBEYING OFFICIAL SIGN	800 23RD ST NW BLOCK WEST SIDE	VA		803179	2635.0	395651	136922	Parking_Violations_in_January_2013.csv	2013-01-27T10:48:00.000Z
-77.0543088602	38.9266661427	3109683	5624204	False	P269	NO STANDING ANYTIME	2600 BLOCK GARFIELD ST NW SOUTH SID	DC	UT	806063	5205.0	395291	139866	Parking_Violations_in_February_2012.csv	2012-01-23T12:09:00.000Z
-77.0209143779	38.8998230326	4498230	7754389	False	P280	EXPIRATION TIME ON METER RECEIPT LAPSED	0700 BLOCK H ST NW NORTH SIDE	VA	4D	807858	6734.0	398186	136885	Parking_Violations_in_August_2010.csv	2010-08-24T13:02:00.000Z
-77.0777980609	38.9243557443	12455020	10710171	False	P311	PARK BETWEEN ISLAND OR SAFETY ZONE	2700 BLOCK 39TH ST NW WEST SIDE	VA	4D	814396	12404.0	393254	139611	Parking_Violations_in_April_2009.csv	2009-04-28T07:55:00.000Z
-77.0351017508	38.8920994601	3788756	11567206	False	P259	NO STOPPING OR STANDING IN PM RUSH HOUR ZONE	E/B 1600 BLK CONST AVE NW	MD	4D	801001	843.0	396955	136028	Parking_Violations_in_December_2009.csv	2009-12-30T16:17:00.000Z
-77.0570733476	38.9081166666	5431823	5550503	False	P003	RESIDENTIAL PERMIT PKING BEYOND LIMIT W/O PERMIT	1400 BLOCK 28TH ST NW WEST SIDE	MD	VA	801849	1706.0	395050	137807	Parking_Violations_in_February_2012.csv	2012-01-24T12:03:00.000Z
-77.0280832267	38.8955785895	4499851	7971316	False	P280	EXPIRATION TIME ON METER RECEIPT LAPSED	500 BLOCK 12TH ST NW EAST SIDE	MD	UT	808936	7654.0	397564	136414	Parking_Violations_in_July_2010.csv	2010-07-01T13:24:00.000Z
-77.0365375434	38.9047017204	10811688	3675599	False	P039	PARK AT EXPIRED METER	1100 BLOCK 16TH ST NW WEST SIDE	MD	4D	803534	3036.0	396831	137427	Parking_Violations_in_November_2012.csv	2012-11-20T16:22:00.000Z
-77.0232535237	38.8965345377	4827955	9545234	False	P280	EXPIRATION TIME ON METER RECEIPT LAPSED	0500 8TH ST NW BLOCK WEST SIDE	NE		306041	8852.0	397983	136520	Parking_Violations_in_June_2012.csv	2012-06-08T18:29:00.000Z
-76.9989762551	38.9013292966	10585715	1725169	False	P003	RESIDENTIAL PERMIT PKING BEYOND LIMIT W/O PERMIT	600 BLOCK EYE ST NE SOUTH SIDE	MD	4D	807888	6761.0	400089	137052	Parking_Violations_in_April_2014.csv	2014-04-08T11:37:00.000Z
-77.0553350014	38.9263413619	1468413	12377162	False	P014	EMERGENCY NO PARKING	2800 BLOCK 27TH ST NW WEST SIDE	DC	4D	809918	8477.0	395202	139830	Parking_Violations_in_April_2009.csv	2009-04-08T10:26:00.000Z
-77.0270542436	38.8875703877	12641331	7100488	False	P057	NO PARKING SPECIFIC HOURS	1100 BLOCK INDEPENDENCE AV SW NORTH	MD	PU	813117	11277.0	397653	135525	Parking_Violations_in_February_2011.csv	2011-02-15T11:17:00.000Z
-77.0576401591	38.9246917251	11574292	6302696	False	P003	RESIDENTIAL PERMIT PKING BEYOND LIMIT W/O PERMIT	2800 BLOCK 29TH ST NW EAST SIDE	MD	4D	807464	6404.0	395002	139647	Parking_Violations_in_August_2011.csv	2011-08-26T19:53:00.000Z
-77.0519460245	38.9126592646	3784718	11351572	False	P045	PARK IN RESERVED EMBASSY SPACE	2340 MASSACHUSETTS AV NW	MD	4D	218978	6411.0	395495	138311	Parking_Violations_in_November_2012.csv	2012-11-13T10:56:00.000Z
-77.0400898941	38.9072499189	7232053	6276669	False	P037	PARK OVERTIME AT A METER	1800 BLOCK N ST NW NORTH SIDE	VA	VA	804804	4138.0	396523	137710	Parking_Violations_in_August_2011.csv	2011-08-11T11:26:00.000Z
-77.0452115134	38.9113198217	948202	8772540	False	P039	PARK AT EXPIRED METER	1600 20TH ST NW BLOCK WEST SIDE	VA		242869	12818.0	396079	138162	Parking_Violations_in_December_2014.csv	2014-12-20T16:25:00.000Z
-77.0221936343	38.8986336928	9913488	11201706	False	P007	PARK IN A BUS ZONE	700 7TH ST NW	DC	4D	243354	2783.0	398075	136753	Parking_Violations_in_November_2009.csv	2009-11-03T13:05:00.000Z
-77.0275651758	38.8973533611	5560044	8562310	False	P007	PARK IN A BUS ZONE	1200 BLOCK F ST NW NORTH SIDE	MD	TK	812923	11108.0	397609	136611	Parking_Violations_in_March_2010.csv	2010-03-04T08:19:00.000Z
-77.042522123	38.9064653325	5073276	14051927	False	P037	PARK OVERTIME AT A METER	1800 BLOCK JEFFERSON PL NW SOUTH S*	MD	VA	800728	528.0	396312	137623	Parking_Violations_in_November_2015.csv	2015-11-18T12:01:00.000Z
-77.0156917895	38.8983284629	3453783	9339076	False	P039	PARK AT EXPIRED METER	0400 G ST NW BLOCK NORTH SIDE	MD		803666	3284.0	398639	136719	Parking_Violations_in_February_2013.csv	2013-02-26T10:14:00.000Z
-76.987050301	38.8685470733	861937	1454957	False	P055	NO PARKING ANYTIME	1800 BLOCK 13TH ST SE WEST SIDE	GA	4D	800994	837.0	401124	133413	Parking_Violations_in_June_2014.csv	2014-06-19T15:45:00.000Z
-77.0216603982	38.926883946	13013192	105338	False	P012	DISOBEYING OFFICIAL SIGN	700 BLOCK GRESHAM PL NW NORTH SIDE	VA	VA	808917	7637.0	398122	139889	Parking_Violations_in_June_2015.csv	2015-06-18T09:02:00.000Z
-77.0194164519	38.9025257988	5900087	11636490	False	P320	PARKED IN DRIVEWAY OR ALLEY TO OBSTRUCT SIDEWALK	600 BLOCK K ST NW SOUTH SIDE	MD	TK	806789	5823.0	398316	137185	Parking_Violations_in_December_2009.csv	2009-12-01T07:44:00.000Z
-76.9815068685	38.8716902613	7080689	150925	False	P172	FAILURE TO SECURE DC TAGS	1600 BLOCK FAIRLAWN AV SE SOUTH SID	SC	4D	805424	4654.0	401605	133762	Parking_Violations_in_May_2015.csv	2015-05-07T00:07:00.000Z
-77.0341038916	38.9025224343	3611183	2109028	False	P285	FAIL TO DISPLAY METER RECEIPT IN A LOADING ZONE	1500BLOCK K ST NW SOUTH SIDE	MD		811016	9449.0	397042	137185	Parking_Violations_in_November_2013.csv	2013-11-21T08:01:00.000Z
-76.9961758198	38.8832584431	8011230	11886961	False	P003	RESIDENTIAL PERMIT PKING BEYOND LIMIT W/O PERMIT	0500 BLOCK 7TH ST SE WEST SIDE	MD	4D	801984	1589.0	400332	135046	Parking_Violations_in_August_2009.csv	2009-08-27T20:44:00.000Z
-77.0436079919	38.9099331462	12933399	3694951	False	P039	PARK AT EXPIRED METER	1500 BLOCK CONNECTICUT AV NW WEST S	MD	4D	800193	164.0	396218	138008	Parking_Violations_in_November_2012.csv	2012-11-02T14:47:00.000Z
-77.0121750773	38.8942571008	692214	7016263	False	P039	PARK AT EXPIRED METER	0400 BLOCK 1ST ST NW EAST SIDE	MD	4D	814114	12161.0	398944	136267	Parking_Violations_in_March_2011.csv	2011-03-23T19:29:00.000Z
-77.0441888229	38.8983301672	11900041	7287822	False	P001	PARK ABREAST OF ANOTHER VEHICLE	1900 BLOCK G ST NW SOUTH SIDE	MD	VA	800978	822.0	396167	136720	Parking_Violations_in_December_2010.csv	2010-12-13T07:35:00.000Z
